timestamp,vehicleId,towerId,masterId,candidateMasterId,signalQuality,masterRssi,candidateMasterRssi,hysteresisTh,handover,throughput,towerLoad,masterLoad,distance,masterDistance,vehiclePosX,vehiclePosY,towerPosX,towerPosY,masterPosX,masterPosY,vehicleSpeed,vehicleDirection,numVehicles
5.5,2137,8,5,5,30.2155,33.4533,33.4533,-1.65467,NO,2541.37,9,21,730.796,0,2532.12,2720.73,2391,3372,2225,2289,7.96194,1,100
5.5,2141,8,8,8,31.2997,31.2997,31.2997,-1.87003,NO,3975.99,9,9,534.784,0,2158.75,2995.1,2391,3372,2391,3372,6.04774,1,100
5.5,2145,8,7,7,21.9545,32.8357,32.8357,-1.71643,NO,2823.83,9,14,790.42,0,1660.98,3414.88,2391,3372,1233,3580,72.7651,1,100
5.5,2049,9,9,9,8.18164,8.18164,8.18164,-4.18184,NO,2564.98,2,2,741.735,0,2895.24,3048.29,3162,3672,3162,3672,120.367,9,100
5.5,2053,9,10,10,15.3072,23.903,23.903,-2.6097,NO,2635.36,2,3,864.066,0,3846.28,3237.98,3162,3672,4393,2995,7.29141,6,100
5.5,2054,9,8,8,18.3884,22.4734,22.4734,-2.75266,NO,2488.6,2,9,993.171,0,2816.8,2790.4,3162,3672,2391,3372,532.71,9,100
5.5,2056,9,6,6,28.2275,32.8981,32.8981,-1.71019,NO,3184.63,2,34,846.595,0,3232.04,2883.45,3162,3672,3566,2389,217.976,9,100
5.5,2058,9,10,10,26.5289,36.9322,36.9322,-1.30678,NO,3267.89,2,3,978.337,0,3987.04,3240.19,3162,3672,4393,2995,21.1042,10,100
5.5,2071,9,6,6,17.4907,23.6685,23.6685,-2.63315,NO,3144.86,2,34,830.091,0,3351.43,2921.55,3162,3672,3566,2389,9.03172,9,100
5.5,2099,9,9,9,26.9552,26.9552,26.9552,-2.30448,NO,3158.07,2,2,675.917,0,3436.31,3131.98,3162,3672,3162,3672,8.7953,6,100
5.5,2111,9,8,8,20.5613,25.7143,25.7143,-2.42857,NO,4005.97,2,9,878.768,0,2773.94,2942.86,3162,3672,2391,3372,60.2408,8,100
5.5,2112,9,8,8,23.4706,38.1975,38.1975,-1.18025,NO,4460.28,2,9,971.314,0,2437,3099.44,3162,3672,2391,3372,6.01509,8,100
5.5,2136,9,6,6,27.4627,33.489,33.489,-1.6511,NO,2834.95,2,34,895.33,0,3550.62,2923.27,3162,3672,3566,2389,7.96194,1,100
5.5,2053,10,10,10,19.6432,19.6432,19.6432,-3.03568,NO,2635.36,3,3,669.287,0,3846.28,3237.98,4393,2995,4393,2995,421.083,10,100
5.5,2058,10,10,10,35.9638,35.9638,35.9638,-1.40362,NO,3267.89,3,3,561.182,0,3987.04,3240.19,4393,2995,4393,2995,532.71,10,100
5.5,2113,10,6,6,21.1129,27.487,27.487,-2.2513,NO,3167.77,3,34,899.508,0,3973.07,2258.27,4393,2995,3566,2389,9.03172,6,100
5.5,2116,10,6,6,23.3739,45.4395,45.4395,-0.456051,NO,3904.98,3,34,929.337,0,3720.26,2428.35,4393,2995,3566,2389,35.776,6,100
5.5,2121,10,6,6,19.2993,23.3767,23.3767,-2.66233,NO,2900.24,3,34,807.052,0,3978.99,2370.56,4393,2995,3566,2389,117.225,6,100
5.5,2122,10,6,6,17.7292,27.2482,27.2482,-2.27518,NO,3770.91,3,34,970.283,0,3920.8,2202.24,4393,2995,3566,2389,134.203,6,100
5.5,2135,10,6,6,17.1698,35.825,35.825,-1.4175,NO,3962.1,3,34,944.854,0,3590.18,2597.22,4393,2995,3566,2389,23.8796,1,100
5.5,2136,10,6,6,27.4295,33.489,33.489,-1.6511,NO,2834.95,3,34,897.082,0,3550.62,2923.27,4393,2995,3566,2389,420.23,1,100
5.5,2138,10,6,6,26.5067,30.4557,30.4557,-1.95443,NO,3418.37,3,34,620.868,0,3945.16,2686.92,4393,2995,3566,2389,421.083,1,100
5.5,2139,10,10,10,20.8611,20.8611,20.8611,-2.91389,NO,2794.7,3,3,557.919,0,3924.25,2955.6,4393,2995,4393,2995,75.4736,1,100
5.5,2144,10,6,6,22.2761,28.9119,28.9119,-2.10881,NO,3581.21,3,34,801.936,0,3989.18,2370.47,4393,2995,3566,2389,779.348,1,100
6,2065,1,5,1,28.374,25.941,28.374,-2.1626,ho to1,2730.69,0,21,959.192,0,1558.66,1593.19,834,1041,2225,2289,16.4112,5,100
6,2110,1,4,4,24.1882,31.7607,31.7607,-1.82393,NO,2704.9,0,10,935.816,0,678.027,1913.6,834,1041,734,2389,37.6651,4,100
6,2067,2,2,2,30.4951,30.4951,30.4951,-1.95049,NO,2718.69,5,5,654.882,0,2623.46,1723,2496,1155,2496,1155,3.19722,2,100
6,2069,2,6,2,22.8055,23.8179,22.8055,-2.71945,ho to2,2856.32,5,33,988.185,0,3309.55,1628.96,2496,1155,3566,2389,52.4377,6,100
6,2075,2,2,2,35.8784,35.8784,35.8784,-1.41216,NO,4857.41,5,5,369.84,0,2483.57,1370.93,2496,1155,2496,1155,16.5971,2,100
6,2088,2,6,2,18.2145,19.4014,18.2145,-3.17855,ho to2,2732.43,5,33,978.087,0,2872.3,2006.5,2496,1155,3566,2389,36.6374,2,100
6,2090,2,2,2,31.8294,31.8294,31.8294,-1.81706,NO,3624.71,5,5,584.904,0,2674.51,1624.31,2496,1155,2496,1155,6.31598,2,100
6,2093,2,5,5,31.7613,36.267,36.267,-1.3733,NO,3348.69,5,21,716.402,0,2460.83,1804.61,2496,1155,2225,2289,40.7526,2,100
6,2115,2,2,2,25.3647,25.3647,25.3647,-2.46353,NO,3748.21,5,5,489.083,0,2612.47,1523.29,2496,1155,2496,1155,67.4327,2,100
6,2127,2,5,2,21.2602,21.4953,21.2602,-2.87398,ho to2,3347.22,5,21,756.807,0,2231.35,1797.43,2496,1155,2225,2289,109.943,5,100
6,2133,2,5,5,23.5454,36.6769,36.6769,-1.33231,NO,3251.29,5,21,874.07,0,1916.21,1736.24,2496,1155,2225,2289,32.5903,1,100
6,2134,2,2,2,41.4017,41.4017,41.4017,-0.859827,NO,2734.83,5,5,537.567,0,2907.56,1327.03,2496,1155,2496,1155,20.1149,1,100
6,2143,2,5,2,25.1012,26.8984,25.1012,-2.48988,ho to2,3827.41,5,21,695.349,0,2551.63,1779.83,2496,1155,2225,2289,461.494,1,100
6,2070,3,3,3,19.2993,19.2993,19.2993,-3.07007,NO,3251.67,4,4,872.111,0,3496.06,1343.3,4293,1155,4293,1155,7.43614,1,100
6,2073,3,3,3,38.1871,38.1871,38.1871,-1.18129,NO,3326.26,4,4,680.809,0,3718.01,1362.09,4293,1155,4293,1155,146.647,1,100
6,2080,3,3,3,24.5015,24.5015,24.5015,-2.54985,NO,2211.19,4,4,760.088,0,3684.04,1496.91,4293,1155,4293,1155,32.4406,3,100
6,2084,3,6,6,17.9577,33.0599,33.0599,-1.69401,NO,2926.1,4,33,891.573,0,3996.5,1940.49,4293,1155,3566,2389,8402.26,3,100
6,2091,3,3,3,30.7758,30.7758,30.7758,-1.92242,NO,2768.62,4,4,699.221,0,3995.63,1712.21,4293,1155,4293,1155,240.185,3,100
6,2105,3,6,3,24.0979,22.181,24.0979,-2.59021,ho to3,2163.18,4,33,888.681,0,3506.28,1439.29,4293,1155,3566,2389,199.905,6,100
6,2140,3,6,6,26.5496,31.3602,31.3602,-1.86398,NO,2567.31,4,33,902.913,0,3871.16,1894.8,4293,1155,3566,2389,96.8708,1,100
6,2050,4,4,4,33.2425,33.2425,33.2425,-1.67575,NO,4973.31,10,10,338.063,0,578.466,2379.21,734,2389,734,2389,6.86711,1,100
6,2062,4,4,4,20.422,20.422,20.422,-2.9578,NO,3254.83,10,10,523.819,0,1004.44,2055.46,734,2389,734,2389,42.0289,1,100
6,2066,4,7,4,27.9199,27.7729,27.9199,-2.20801,ho to4,2448.6,10,13,675.72,0,1077.55,2887.57,734,2389,1233,3580,33.9166,7,100
6,2081,4,5,4,11.0486,14.5829,11.0486,-3.89514,ho to4,2484.88,10,21,903.631,0,1523.14,2066.81,734,2389,2225,2289,78.0794,5,100
6,2086,4,5,4,18.5023,19.6558,18.5023,-3.14977,ho to4,2809.1,10,21,905.298,0,1504.18,2019.7,734,2389,2225,2289,9.08633,5,100
6,2095,4,4,4,27.3002,27.3002,27.3002,-2.26998,NO,2723.61,10,10,606.744,0,876.749,2896.7,734,2389,734,2389,232.62,4,100
6,2098,4,5,4,29.0239,27.4251,29.0239,-2.09761,ho to4,1971.41,10,21,954.5,0,1432.14,1811.36,734,2389,2225,2289,101.138,4,100
6,2100,4,4,4,36.6832,36.6832,36.6832,-1.33168,NO,3092.7,10,10,676.74,0,1276.13,2661.16,734,2389,734,2389,34.5289,7,100
6,2101,4,4,4,41.8317,41.8317,41.8317,-0.816827,NO,4267.96,10,10,348.546,0,619.1,2524.21,734,2389,734,2389,20.7368,4,100
6,2102,4,7,7,17.67,21.2098,21.2098,-2.87902,NO,2625.87,10,13,940.047,0,576.701,3265.9,734,2389,1233,3580,133.299,4,100
6,2103,4,7,4,35.7121,26.2374,35.7121,-1.42879,ho to4,2379.9,10,13,762.51,0,720.979,3089.89,734,2389,1233,3580,7.42374,4,100
6,2107,4,4,4,42.6795,42.6795,42.6795,-0.732054,NO,2724.14,10,10,534.535,0,717.5,2831.1,734,2389,734,2389,236.486,4,100
6,2109,4,7,7,31.3733,35.9598,35.9598,-1.40402,NO,3270.95,10,13,902.145,0,1364.63,2960.12,734,2389,1233,3580,96.3339,7,100
6,2110,4,4,4,32.9289,32.9289,32.9289,-1.70711,NO,2704.9,10,10,564.927,0,678.027,1913.6,734,2389,734,2389,4.84896,4,100
6,2114,4,7,4,22.382,22.9854,22.382,-2.7618,ho to4,3517.2,10,13,753.349,0,919.846,3054.58,734,2389,1233,3580,0.0706464,4,100
6,2118,4,7,4,19.3772,12.9085,19.3772,-3.06228,ho to4,2633.5,10,13,913.574,0,1470.15,2839.23,734,2389,1233,3580,158.647,7,100
6,2119,4,4,4,21.4335,21.4335,21.4335,-2.85665,NO,3571.59,10,10,667.231,0,1267.91,2653.83,734,2389,734,2389,82.1558,4,100
6,2126,4,4,4,25.9612,25.9612,25.9612,-2.40388,NO,4203.07,10,10,469.031,0,999.539,2145.12,734,2389,734,2389,39.432,1,100
6,2130,4,4,4,23.9873,23.9873,23.9873,-2.60127,NO,2553.19,10,10,941.14,0,1493.41,1920.98,734,2389,734,2389,157.352,1,100
6,2131,4,7,4,20.125,19.1119,20.125,-2.9875,ho to4,2839.28,10,13,868.013,0,1432.69,2807.66,734,2389,1233,3580,72.9497,1,100
6,2142,4,7,7,21.3924,28.7869,28.7869,-2.12131,NO,2765.42,10,13,772.231,0,814.039,3096.06,734,2389,1233,3580,44.2541,1,100
6,2147,4,7,4,24.3972,16.2077,24.3972,-2.56028,ho to4,2882.87,10,13,794.418,0,1350.51,2790.27,734,2389,1233,3580,189.215,1,100
6,2054,5,8,5,22.8559,22.4734,22.8559,-2.71441,ho to5,2554.87,21,9,828.224,0,2814.74,2787.16,2225,2289,2391,3372,167.189,8,100
6,2057,5,5,5,31.5347,31.5347,31.5347,-1.84653,NO,3281.69,21,21,531.398,0,2653.58,2195.72,2225,2289,2225,2289,69.1499,5,100
6,2059,5,8,8,19.3374,24.4639,24.4639,-2.55361,NO,3064.13,21,9,990.201,0,1830.91,3146.43,2225,2289,2391,3372,5.4703,5,100
6,2060,5,6,6,25.4852,36.0834,36.0834,-1.39166,NO,4207.41,21,33,943.672,0,3115.09,2198.17,2225,2289,3566,2389,1099.7,6,100
6,2061,5,5,5,42.2415,42.2415,42.2415,-0.775849,NO,3857.15,21,21,435.69,0,2264.74,2602.44,2225,2289,2225,2289,6.82294,5,100
6,2063,5,6,6,22.0574,28.8648,28.8648,-2.11352,NO,2822,21,33,933.959,0,3108.73,2325.11,2225,2289,3566,2389,113.334,6,100
6,2064,5,8,8,8.62202,18.5097,18.5097,-3.14903,NO,3001.19,21,9,954.763,0,1811.71,3095.7,2225,2289,2391,3372,64.0012,5,100
6,2067,5,2,2,17.702,30.4951,30.4951,-1.95049,NO,2718.69,21,5,754.403,0,2623.46,1723,2225,2289,2496,1155,97.7233,2,100
6,2075,5,2,2,19.3139,35.8784,35.8784,-1.41216,NO,4857.41,21,5,999.851,0,2483.57,1370.93,2225,2289,2496,1155,87.3961,2,100
6,2076,5,5,5,42.6741,42.6741,42.6741,-0.732589,NO,4196.1,21,21,462.578,0,2563.23,2386.87,2225,2289,2225,2289,54.9561,1,100
6,2078,5,5,5,29.3212,29.3212,29.3212,-2.06788,NO,2792.16,21,21,613.394,0,2749.36,2182.69,2225,2289,2225,2289,16.4112,5,100
6,2079,5,5,5,34.0543,34.0543,34.0543,-1.59457,NO,4800.05,21,21,318.043,0,2330.52,2293.07,2225,2289,2225,2289,54.2725,1,100
6,2081,5,5,5,13.9574,13.9574,13.9574,-3.60426,NO,2484.88,21,21,794.969,0,1523.14,2066.81,2225,2289,2225,2289,9.67246,5,100
6,2082,5,6,6,18.6154,27.7422,27.7422,-2.22578,NO,2352.99,21,33,771.367,0,2923.9,2160.38,2225,2289,3566,2389,8.80809,6,100
6,2083,5,8,5,17.324,19.5556,17.324,-3.2676,ho to5,2845.8,21,9,910.465,0,1769.28,3017.88,2225,2289,2391,3372,37.925,5,100
6,2086,5,5,5,21.6516,21.6516,21.6516,-2.83484,NO,2809.1,21,21,825.891,0,1504.18,2019.7,2225,2289,2225,2289,9.9097,5,100
6,2088,5,6,5,20.5386,19.4014,20.5386,-2.94614,ho to5,2732.43,21,33,767.334,0,2872.3,2006.5,2225,2289,3566,2389,310.16,2,100
6,2089,5,5,5,30.859,30.859,30.859,-1.9141,NO,3379.17,21,21,569.266,0,2622.63,2564.6,2225,2289,2225,2289,6.32278,5,100
6,2090,5,2,2,25.7093,31.8294,31.8294,-1.81706,NO,3624.71,21,5,856.664,0,2674.51,1624.31,2225,2289,2496,1155,37.197,2,100
6,2092,5,8,8,28.1617,32.5808,32.5808,-1.74192,NO,3812.83,21,9,872.31,0,2380.95,3093.12,2225,2289,2391,3372,43.1498,8,100
6,2093,5,5,5,34.6072,34.6072,34.6072,-1.53928,NO,3348.69,21,21,616.643,0,2460.83,1804.61,2225,2289,2225,2289,175.545,2,100
6,2096,5,5,5,26.8481,26.8481,26.8481,-2.31519,NO,2597.56,21,21,930.535,0,1541.4,1733.49,2225,2289,2225,2289,112.388,1,100
6,2097,5,5,5,32.3379,32.3379,32.3379,-1.76621,NO,2751.57,21,21,491.092,0,2329.98,2663.37,2225,2289,2225,2289,65.7536,8,100
6,2098,5,5,5,26.9771,26.9771,26.9771,-2.30229,NO,1971.41,21,21,973.022,0,1432.14,1811.36,2225,2289,2225,2289,199.504,4,100
6,2111,5,8,8,21.0607,25.7143,25.7143,-2.42857,NO,3917.56,21,9,907.755,0,2776,2945.06,2225,2289,2391,3372,53.3629,8,100
6,2112,5,8,8,25.1335,38.1975,38.1975,-1.18025,NO,4494.21,21,9,892.57,0,2439.8,3101.74,2225,2289,2391,3372,7.97904,8,100
6,2115,5,2,2,15.1084,25.3647,25.3647,-2.46353,NO,3748.21,21,5,909.094,0,2612.47,1523.29,2225,2289,2496,1155,103.308,2,100
6,2117,5,5,5,45.3205,45.3205,45.3205,-0.467947,NO,4474.16,21,21,310.297,0,2191.15,2360.68,2225,2289,2225,2289,137.429,1,100
6,2118,5,7,4,15.8851,12.9085,19.3772,-3.06228,NO,2633.5,21,13,981.096,0,1470.15,2839.23,2225,2289,1233,3580,46.5766,7,100
6,2123,5,5,5,35.202,35.202,35.202,-1.4798,NO,4029.43,21,21,314.568,0,2163.12,2360.58,2225,2289,2225,2289,575.09,1,100
6,2127,5,5,5,24.484,24.484,24.484,-2.5516,NO,3347.22,21,21,575.916,0,2231.35,1797.43,2225,2289,2225,2289,8.32758,5,100
6,2128,5,6,6,16.4497,25.8954,25.8954,-2.41046,NO,3085.69,21,33,990.764,0,3123.66,1999.13,2225,2289,3566,2389,34.763,6,100
6,2130,5,4,5,32.016,23.9873,32.016,-1.7984,ho to5,2553.19,21,10,872.158,0,1493.41,1920.98,2225,2289,734,2389,46.6841,1,100
6,2131,5,7,4,15.3453,19.1119,20.125,-2.9875,NO,2839.28,21,13,993.355,0,1432.69,2807.66,2225,2289,1233,3580,182.374,1,100
6,2132,5,5,5,22.4184,22.4184,22.4184,-2.75816,NO,2999.94,21,21,684.079,0,2817.73,2452.2,2225,2289,2225,2289,68.3928,1,100
6,2133,5,5,5,30.1691,30.1691,30.1691,-1.98309,NO,3251.29,21,21,700.637,0,1916.21,1736.24,2225,2289,2225,2289,3.5578,1,100
6,2137,5,5,5,34.1997,34.1997,34.1997,-1.58003,NO,2541.37,21,21,611.768,0,2534.42,2723.18,2225,2289,2225,2289,23.0585,1,100
6,2141,5,8,8,23.1472,31.2997,31.2997,-1.87003,NO,4074.39,21,9,772.052,0,2154.92,2996.92,2225,2289,2391,3372,6.38848,1,100
6,2143,5,5,5,25.0676,25.0676,25.0676,-2.49324,NO,3827.41,21,21,675.232,0,2551.63,1779.83,2225,2289,2225,2289,73.4871,1,100
6,2148,5,5,5,19.1874,19.1874,19.1874,-3.08126,NO,2063.23,21,21,687.837,0,2823.72,2446.03,2225,2289,2225,2289,7.41412,1,100
6,2049,6,9,6,4.99332,8.18164,4.99332,-4.50067,ho to6,2564.98,33,2,987.753,0,2892.31,3046.12,3566,2389,3162,3672,1.83515,9,100
6,2051,6,6,6,34.781,34.781,34.781,-1.5219,NO,4856.48,33,33,476.313,0,3299.09,2132.81,3566,2389,3566,2389,7.29346,1,100
6,2053,6,10,10,13.953,19.6432,19.6432,-3.03568,NO,2650.31,33,3,945.539,0,3839.92,3242.82,3566,2389,4393,2995,4.48934,6,100
6,2054,6,8,5,17.9622,22.4734,22.8559,-2.71441,NO,2554.87,33,9,901.627,0,2814.74,2787.16,3566,2389,2391,3372,48.0153,8,100
6,2055,6,6,6,44.4067,44.4067,44.4067,-0.559333,NO,3732.87,33,33,364.144,0,3545.76,2183.59,3566,2389,3566,2389,172.875,1,100
6,2056,6,6,6,31.8795,31.8795,31.8795,-1.81205,NO,3184.63,33,33,669.559,0,3230.74,2884.9,3566,2389,3566,2389,7.8566,9,100
6,2057,6,5,5,21.1039,31.5347,31.5347,-1.84653,NO,3281.69,33,21,979.727,0,2653.58,2195.72,3566,2389,2225,2289,4.58356,5,100
6,2058,6,10,10,25.7954,35.9638,35.9638,-1.40362,NO,3435.71,33,3,984.914,0,3991.56,3225.03,3566,2389,4393,2995,4.7417,10,100
6,2060,6,6,6,35.6883,35.6883,35.6883,-1.43117,NO,4207.41,33,33,574.224,0,3115.09,2198.17,3566,2389,3566,2389,143.227,6,100
6,2063,6,6,6,39.3583,39.3583,39.3583,-1.06417,NO,2822,33,33,550.617,0,3108.73,2325.11,3566,2389,3566,2389,7.07721,6,100
6,2068,6,6,6,31.5554,31.5554,31.5554,-1.84446,NO,3470.28,33,33,463.985,0,3386.13,2084.16,3566,2389,3566,2389,160.003,1,100
6,2069,6,6,6,25.9656,25.9656,25.9656,-2.40344,NO,2856.32,33,33,856.4,0,3309.55,1628.96,3566,2389,3566,2389,48.1065,6,100
6,2071,6,6,6,22.3367,22.3367,22.3367,-2.76633,NO,3144.86,33,33,647.287,0,3347.73,2919.41,3566,2389,3566,2389,25.6501,9,100
6,2072,6,6,6,32.046,32.046,32.046,-1.7954,NO,2817.76,33,33,477.111,0,3324.38,2670.52,3566,2389,3566,2389,8.66665,1,100
6,2077,6,6,6,32.5208,32.5208,32.5208,-1.74792,NO,3265.25,33,33,371.503,0,3500.34,2179.95,3566,2389,3566,2389,102.586,6,100
6,2078,6,5,5,23.8219,29.3212,29.3212,-2.06788,NO,2792.16,33,21,894.131,0,2749.36,2182.69,3566,2389,2225,2289,1.824,5,100
6,2080,6,3,3,20.7415,24.5015,24.5015,-2.54985,NO,2211.19,33,4,948.555,0,3684.04,1496.91,3566,2389,4293,1155,108.545,6,100
6,2082,6,6,6,19.083,19.083,19.083,-3.0917,NO,2352.99,33,33,744.688,0,2923.9,2160.38,3566,2389,3566,2389,8402.26,6,100
6,2084,6,6,6,22.3013,22.3013,22.3013,-2.76987,NO,2926.1,33,33,690.284,0,3996.5,1940.49,3566,2389,3566,2389,63.2083,3,100
6,2085,6,6,6,36.2081,36.2081,36.2081,-1.37919,NO,2561.03,33,33,353.164,0,3549.88,2203.35,3566,2389,3566,2389,240.185,6,100
6,2087,6,6,6,20.0005,20.0005,20.0005,-2.99995,NO,2803.04,33,33,615.323,0,3137.45,2712.98,3566,2389,3566,2389,143.474,1,100
6,2088,6,6,6,18.8604,18.8604,18.8604,-3.11396,NO,2732.43,33,33,847.07,0,2872.3,2006.5,3566,2389,3566,2389,9.92644,2,100
6,2091,6,3,3,25.9953,30.7758,30.7758,-1.92242,NO,2768.62,33,4,855.937,0,3995.63,1712.21,3566,2389,4293,1155,6.32278,3,100
6,2099,6,9,9,23.3642,26.9552,26.9552,-2.30448,NO,3150.07,33,2,812.944,0,3439.07,3133.83,3566,2389,3162,3672,266.54,6,100
6,2104,6,6,6,20.4963,20.4963,20.4963,-2.95037,NO,4127.12,33,33,635.697,0,3527.43,1829.87,3566,2389,3566,2389,6.68233,6,100
6,2105,6,6,3,14.8323,14.8323,14.8323,-3.51677,NO,2163.18,33,33,997.755,0,3506.28,1439.29,3566,2389,3566,2389,0.746899,6,100
6,2106,6,6,6,37.0247,37.0247,37.0247,-1.29753,NO,4175.27,33,33,400.785,0,3754.17,2201.32,3566,2389,3566,2389,678.095,1,100
6,2108,6,6,6,32.4959,32.4959,32.4959,-1.75041,NO,2740.62,33,33,600.842,0,3116.47,2651.56,3566,2389,3566,2389,100.983,6,100
6,2113,6,6,6,27.811,27.811,27.811,-2.2189,NO,3480.99,33,33,523.794,0,3975.17,2258.83,3566,2389,3566,2389,26.3879,6,100
6,2116,6,6,6,40.6577,40.6577,40.6577,-0.934227,NO,3990.27,33,33,339.357,0,3720.26,2425.99,3566,2389,3566,2389,45.7502,6,100
6,2120,6,6,6,30.6523,30.6523,30.6523,-1.93477,NO,3997.16,33,33,372.064,0,3497.73,2179.79,3566,2389,3566,2389,94.6771,1,100
6,2121,6,6,6,29.6408,29.6408,29.6408,-2.03592,NO,2978.46,33,33,505.999,0,3973.06,2370.61,3566,2389,3566,2389,0.175576,6,100
6,2122,6,6,6,28.4304,28.4304,28.4304,-2.15696,NO,3866.81,33,33,501.216,0,3920.8,2201.03,3566,2389,3566,2389,36.6206,6,100
6,2124,6,6,6,34.8193,34.8193,34.8193,-1.51807,NO,3907.85,33,33,560.915,0,3141.13,2599.03,3566,2389,3566,2389,21.7919,1,100
6,2125,6,6,6,51.452,51.452,51.452,0.145204,NO,4023.02,33,33,321.603,0,3452.6,2365.15,3566,2389,3566,2389,8.30533,1,100
6,2128,6,6,6,34.0322,34.0322,34.0322,-1.59678,NO,3085.69,33,33,661.56,0,3123.66,1999.13,3566,2389,3566,2389,39.3797,6,100
6,2129,6,6,6,42.2729,42.2729,42.2729,-0.772708,NO,2571.89,33,33,559.538,0,3639.08,1922.37,3566,2389,3566,2389,72.1482,6,100
6,2132,6,5,5,19.3151,22.4184,22.4184,-2.75816,NO,2999.94,33,21,808.64,0,2817.73,2452.2,3566,2389,2225,2289,8.20333,1,100
6,2135,6,6,6,33.9473,33.9473,33.9473,-1.60527,NO,4065.86,33,33,363.552,0,3588.73,2593.09,3566,2389,3566,2389,3.60863,1,100
6,2136,6,6,6,34.5142,34.5142,34.5142,-1.54858,NO,2941.61,33,33,614.653,0,3546.54,2925.11,3566,2389,3566,2389,50.6992,1,100
6,2138,6,6,6,25.984,25.984,25.984,-2.4016,NO,3377.07,33,33,567.899,0,3947.05,2684.49,3566,2389,3566,2389,77.7125,1,100
6,2139,6,10,6,27.6767,20.8611,27.6767,-2.23233,ho to6,2801.46,33,3,737.969,0,3925.11,2959.65,3566,2389,4393,2995,6.24504,1,100
6,2140,6,6,6,31.7127,31.7127,31.7127,-1.82873,NO,2567.31,33,33,653.725,0,3871.16,1894.8,3566,2389,3566,2389,858.902,1,100
6,2144,6,6,6,29.1908,29.1908,29.1908,-2.08092,NO,3760.27,33,33,516.55,0,3986.1,2370.5,3566,2389,3566,2389,6.51685,1,100
6,2148,6,5,6,16.8631,19.1874,16.8631,-3.31369,ho to6,2063.23,33,21,802.645,0,2823.72,2446.03,3566,2389,2225,2289,49.5823,1,100
6,2052,7,8,8,26.7355,35.661,35.661,-1.4339,NO,3740.26,13,9,777.499,0,1877.67,3265.51,1233,3580,2391,3372,1.96992,8,100
6,2059,7,8,7,24.0699,24.4639,24.0699,-2.59301,ho to7,3064.13,13,9,797.169,0,1830.91,3146.43,1233,3580,2391,3372,89.7292,5,100
6,2064,7,8,8,12.8365,18.5097,18.5097,-3.14903,NO,3001.19,13,9,812.066,0,1811.71,3095.7,1233,3580,2391,3372,3299.09,5,100
6,2066,7,7,7,27.19,27.19,27.19,-2.281,NO,2448.6,13,13,770.471,0,1077.55,2887.57,1233,3580,1233,3580,104.167,7,100
6,2074,7,7,7,33.8914,33.8914,33.8914,-1.61086,NO,4137.38,13,13,442.7,0,1426.56,3318.24,1233,3580,1233,3580,195.198,1,100
6,2083,7,8,7,20.707,19.5556,20.707,-2.9293,ho to7,2845.8,13,9,832.812,0,1769.28,3017.88,1233,3580,2391,3372,12.0459,5,100
6,2094,7,7,7,40.1149,40.1149,40.1149,-0.98851,NO,2717.73,13,13,552.991,0,1604.6,3301.22,1233,3580,1233,3580,10.0354,7,100
6,2095,7,4,4,21.8494,27.3002,27.3002,-2.26998,NO,2723.61,13,10,826.929,0,876.749,2896.7,1233,3580,734,2389,52.1071,4,100
6,2100,7,4,4,29.3225,36.6832,36.6832,-1.33168,NO,3092.7,13,10,967.538,0,1276.13,2661.16,1233,3580,734,2389,126.422,7,100
6,2102,7,7,7,19.9273,19.9273,19.9273,-3.00727,NO,2625.87,13,13,787.014,0,576.701,3265.9,1233,3580,1233,3580,35.8044,4,100
6,2103,7,7,7,35.8091,35.8091,35.8091,-1.41909,NO,2379.9,13,13,769.656,0,720.979,3089.89,1233,3580,1233,3580,6.80488,4,100
6,2107,7,4,4,9.22348,42.6795,42.6795,-0.732054,NO,2724.14,13,10,957.385,0,717.5,2831.1,1233,3580,734,2389,709.459,4,100
6,2109,7,7,7,35.4332,35.4332,35.4332,-1.45668,NO,3270.95,13,13,701.128,0,1364.63,2960.12,1233,3580,1233,3580,674.337,7,100
6,2114,7,7,7,26.0979,26.0979,26.0979,-2.39021,NO,3517.2,13,13,681.272,0,919.846,3054.58,1233,3580,1233,3580,4.86289,4,100
6,2118,7,7,7,18.6494,18.6494,18.6494,-3.13506,NO,2633.5,13,13,833.658,0,1470.15,2839.23,1233,3580,1233,3580,190.377,7,100
6,2119,7,4,4,13.7009,21.4335,21.4335,-2.85665,NO,3571.59,13,10,974.169,0,1267.91,2653.83,1233,3580,734,2389,575.09,7,100
6,2131,7,7,7,17.9453,17.9453,17.9453,-3.20547,NO,2839.28,13,13,852.286,0,1432.69,2807.66,1233,3580,1233,3580,63.0912,1,100
6,2142,7,7,7,22.1102,22.1102,22.1102,-2.78898,NO,2765.42,13,13,706.913,0,814.039,3096.06,1233,3580,1233,3580,68.3928,1,100
6,2145,7,7,7,28.7475,28.7475,28.7475,-2.12525,NO,2822.84,13,13,547.85,0,1659.29,3411.43,1233,3580,1233,3580,252.286,1,100
6,2146,7,7,7,43.824,43.824,43.824,-0.617603,NO,3942.79,13,13,354.98,0,1108.15,3437.09,1233,3580,1233,3580,65.6329,1,100
6,2147,7,7,7,22.834,22.834,22.834,-2.7166,NO,2882.87,13,13,852.926,0,1350.51,2790.27,1233,3580,1233,3580,8.06313,1,100
